DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2015-05-09 00:00:00.000000000,2015-05-09,20150509000000,20150509,2015,02,05,19,2015,05,09,00,00,00,20152,201505,201519,2015,2,5,19,2015,5,9,0,0,0,0,20150509000000,20150509000000.0000000
2015-05-10 00:00:00.000000000,2015-05-10,20150510000000,20150510,2015,02,05,19,2015,06,10,00,00,00,20152,201505,201519,2015,2,5,19,2015,6,10,0,0,0,0,20150510000000,20150510000000.0000000
2015-05-11 00:00:00.000000000,2015-05-11,20150511000000,20150511,2015,02,05,20,2015,00,11,00,00,00,20152,201505,201520,2015,2,5,20,2015,0,11,0,0,0,0,20150511000000,20150511000000.0000000
2015-05-12 00:00:00.000000000,2015-05-12,20150512000000,20150512,2015,02,05,20,2015,01,12,00,00,00,20152,201505,201520,2015,2,5,20,2015,1,12,0,0,0,0,20150512000000,20150512000000.0000000
2015-05-13 00:00:00.000000000,2015-05-13,20150513000000,20150513,2015,02,05,20,2015,02,13,00,00,00,20152,201505,201520,2015,2,5,20,2015,2,13,0,0,0,0,20150513000000,20150513000000.0000000
2015-05-14 00:00:00.000000000,2015-05-14,20150514000000,20150514,2015,02,05,20,2015,03,14,00,00,00,20152,201505,201520,2015,2,5,20,2015,3,14,0,0,0,0,20150514000000,20150514000000.0000000
2015-05-15 00:00:00.000000000,2015-05-15,20150515000000,20150515,2015,02,05,20,2015,04,15,00,00,00,20152,201505,201520,2015,2,5,20,2015,4,15,0,0,0,0,20150515000000,20150515000000.0000000
2015-05-16 00:00:00.000000000,2015-05-16,20150516000000,20150516,2015,02,05,20,2015,05,16,00,00,00,20152,201505,201520,2015,2,5,20,2015,5,16,0,0,0,0,20150516000000,20150516000000.0000000
2015-05-17 00:00:00.000000000,2015-05-17,20150517000000,20150517,2015,02,05,20,2015,06,17,00,00,00,20152,201505,201520,2015,2,5,20,2015,6,17,0,0,0,0,20150517000000,20150517000000.0000000
2015-05-18 00:00:00.000000000,2015-05-18,20150518000000,20150518,2015,02,05,21,2015,00,18,00,00,00,20152,201505,201521,2015,2,5,21,2015,0,18,0,0,0,0,20150518000000,20150518000000.0000000
2015-05-19 00:00:00.000000000,2015-05-19,20150519000000,20150519,2015,02,05,21,2015,01,19,00,00,00,20152,201505,201521,2015,2,5,21,2015,1,19,0,0,0,0,20150519000000,20150519000000.0000000
2015-05-20 00:00:00.000000000,2015-05-20,20150520000000,20150520,2015,02,05,21,2015,02,20,00,00,00,20152,201505,201521,2015,2,5,21,2015,2,20,0,0,0,0,20150520000000,20150520000000.0000000
2015-05-21 00:00:00.000000000,2015-05-21,20150521000000,20150521,2015,02,05,21,2015,03,21,00,00,00,20152,201505,201521,2015,2,5,21,2015,3,21,0,0,0,0,20150521000000,20150521000000.0000000
2015-05-22 00:00:00.000000000,2015-05-22,20150522000000,20150522,2015,02,05,21,2015,04,22,00,00,00,20152,201505,201521,2015,2,5,21,2015,4,22,0,0,0,0,20150522000000,20150522000000.0000000
2015-05-23 00:00:00.000000000,2015-05-23,20150523000000,20150523,2015,02,05,21,2015,05,23,00,00,00,20152,201505,201521,2015,2,5,21,2015,5,23,0,0,0,0,20150523000000,20150523000000.0000000
2015-05-24 00:00:00.000000000,2015-05-24,20150524000000,20150524,2015,02,05,21,2015,06,24,00,00,00,20152,201505,201521,2015,2,5,21,2015,6,24,0,0,0,0,20150524000000,20150524000000.0000000
2015-05-25 00:00:00.000000000,2015-05-25,20150525000000,20150525,2015,02,05,22,2015,00,25,00,00,00,20152,201505,201522,2015,2,5,22,2015,0,25,0,0,0,0,20150525000000,20150525000000.0000000
2015-05-26 00:00:00.000000000,2015-05-26,20150526000000,20150526,2015,02,05,22,2015,01,26,00,00,00,20152,201505,201522,2015,2,5,22,2015,1,26,0,0,0,0,20150526000000,20150526000000.0000000
2015-05-27 00:00:00.000000000,2015-05-27,20150527000000,20150527,2015,02,05,22,2015,02,27,00,00,00,20152,201505,201522,2015,2,5,22,2015,2,27,0,0,0,0,20150527000000,20150527000000.0000000
2015-05-28 00:00:00.000000000,2015-05-28,20150528000000,20150528,2015,02,05,22,2015,03,28,00,00,00,20152,201505,201522,2015,2,5,22,2015,3,28,0,0,0,0,20150528000000,20150528000000.0000000
2015-05-29 00:00:00.000000000,2015-05-29,20150529000000,20150529,2015,02,05,22,2015,04,29,00,00,00,20152,201505,201522,2015,2,5,22,2015,4,29,0,0,0,0,20150529000000,20150529000000.0000000
2015-05-30 00:00:00.000000000,2015-05-30,20150530000000,20150530,2015,02,05,22,2015,05,30,00,00,00,20152,201505,201522,2015,2,5,22,2015,5,30,0,0,0,0,20150530000000,20150530000000.0000000
2015-05-31 00:00:00.000000000,2015-05-31,20150531000000,20150531,2015,02,05,22,2015,06,31,00,00,00,20152,201505,201522,2015,2,5,22,2015,6,31,0,0,0,1,20150531000000,20150531000000.0000000
2015-06-01 00:00:00.000000000,2015-06-01,20150601000000,20150601,2015,02,06,23,2015,00,01,00,00,00,20152,201506,201523,2015,2,6,23,2015,0,1,0,0,0,0,20150601000000,20150601000000.0000000
2015-06-02 00:00:00.000000000,2015-06-02,20150602000000,20150602,2015,02,06,23,2015,01,02,00,00,00,20152,201506,201523,2015,2,6,23,2015,1,2,0,0,0,0,20150602000000,20150602000000.0000000
2015-06-03 00:00:00.000000000,2015-06-03,20150603000000,20150603,2015,02,06,23,2015,02,03,00,00,00,20152,201506,201523,2015,2,6,23,2015,2,3,0,0,0,0,20150603000000,20150603000000.0000000
2015-06-04 00:00:00.000000000,2015-06-04,20150604000000,20150604,2015,02,06,23,2015,03,04,00,00,00,20152,201506,201523,2015,2,6,23,2015,3,4,0,0,0,0,20150604000000,20150604000000.0000000
2015-06-05 00:00:00.000000000,2015-06-05,20150605000000,20150605,2015,02,06,23,2015,04,05,00,00,00,20152,201506,201523,2015,2,6,23,2015,4,5,0,0,0,0,20150605000000,20150605000000.0000000
2015-06-06 00:00:00.000000000,2015-06-06,20150606000000,20150606,2015,02,06,23,2015,05,06,00,00,00,20152,201506,201523,2015,2,6,23,2015,5,6,0,0,0,0,20150606000000,20150606000000.0000000
2015-06-07 00:00:00.000000000,2015-06-07,20150607000000,20150607,2015,02,06,23,2015,06,07,00,00,00,20152,201506,201523,2015,2,6,23,2015,6,7,0,0,0,0,20150607000000,20150607000000.0000000
2015-06-08 00:00:00.000000000,2015-06-08,20150608000000,20150608,2015,02,06,24,2015,00,08,00,00,00,20152,201506,201524,2015,2,6,24,2015,0,8,0,0,0,0,20150608000000,20150608000000.0000000
2015-06-09 00:00:00.000000000,2015-06-09,20150609000000,20150609,2015,02,06,24,2015,01,09,00,00,00,20152,201506,201524,2015,2,6,24,2015,1,9,0,0,0,0,20150609000000,20150609000000.0000000
2015-06-10 00:00:00.000000000,2015-06-10,20150610000000,20150610,2015,02,06,24,2015,02,10,00,00,00,20152,201506,201524,2015,2,6,24,2015,2,10,0,0,0,0,20150610000000,20150610000000.0000000
2015-06-11 00:00:00.000000000,2015-06-11,20150611000000,20150611,2015,02,06,24,2015,03,11,00,00,00,20152,201506,201524,2015,2,6,24,2015,3,11,0,0,0,0,20150611000000,20150611000000.0000000
2015-06-12 00:00:00.000000000,2015-06-12,20150612000000,20150612,2015,02,06,24,2015,04,12,00,00,00,20152,201506,201524,2015,2,6,24,2015,4,12,0,0,0,0,20150612000000,20150612000000.0000000
2015-06-13 00:00:00.000000000,2015-06-13,20150613000000,20150613,2015,02,06,24,2015,05,13,00,00,00,20152,201506,201524,2015,2,6,24,2015,5,13,0,0,0,0,20150613000000,20150613000000.0000000
2015-06-14 00:00:00.000000000,2015-06-14,20150614000000,20150614,2015,02,06,24,2015,06,14,00,00,00,20152,201506,201524,2015,2,6,24,2015,6,14,0,0,0,0,20150614000000,20150614000000.0000000
2015-06-15 00:00:00.000000000,2015-06-15,20150615000000,20150615,2015,02,06,25,2015,00,15,00,00,00,20152,201506,201525,2015,2,6,25,2015,0,15,0,0,0,0,20150615000000,20150615000000.0000000
2015-06-16 00:00:00.000000000,2015-06-16,20150616000000,20150616,2015,02,06,25,2015,01,16,00,00,00,20152,201506,201525,2015,2,6,25,2015,1,16,0,0,0,0,20150616000000,20150616000000.0000000
2015-06-17 00:00:00.000000000,2015-06-17,20150617000000,20150617,2015,02,06,25,2015,02,17,00,00,00,20152,201506,201525,2015,2,6,25,2015,2,17,0,0,0,0,20150617000000,20150617000000.0000000
2015-06-18 00:00:00.000000000,2015-06-18,20150618000000,20150618,2015,02,06,25,2015,03,18,00,00,00,20152,201506,201525,2015,2,6,25,2015,3,18,0,0,0,0,20150618000000,20150618000000.0000000
2015-06-19 00:00:00.000000000,2015-06-19,20150619000000,20150619,2015,02,06,25,2015,04,19,00,00,00,20152,201506,201525,2015,2,6,25,2015,4,19,0,0,0,0,20150619000000,20150619000000.0000000
2015-06-20 00:00:00.000000000,2015-06-20,20150620000000,20150620,2015,02,06,25,2015,05,20,00,00,00,20152,201506,201525,2015,2,6,25,2015,5,20,0,0,0,0,20150620000000,20150620000000.0000000
2015-06-21 00:00:00.000000000,2015-06-21,20150621000000,20150621,2015,02,06,25,2015,06,21,00,00,00,20152,201506,201525,2015,2,6,25,2015,6,21,0,0,0,0,20150621000000,20150621000000.0000000
2015-06-22 00:00:00.000000000,2015-06-22,20150622000000,20150622,2015,02,06,26,2015,00,22,00,00,00,20152,201506,201526,2015,2,6,26,2015,0,22,0,0,0,0,20150622000000,20150622000000.0000000
2015-06-23 00:00:00.000000000,2015-06-23,20150623000000,20150623,2015,02,06,26,2015,01,23,00,00,00,20152,201506,201526,2015,2,6,26,2015,1,23,0,0,0,0,20150623000000,20150623000000.0000000
2015-06-24 00:00:00.000000000,2015-06-24,20150624000000,20150624,2015,02,06,26,2015,02,24,00,00,00,20152,201506,201526,2015,2,6,26,2015,2,24,0,0,0,0,20150624000000,20150624000000.0000000
2015-06-25 00:00:00.000000000,2015-06-25,20150625000000,20150625,2015,02,06,26,2015,03,25,00,00,00,20152,201506,201526,2015,2,6,26,2015,3,25,0,0,0,0,20150625000000,20150625000000.0000000
2015-06-26 00:00:00.000000000,2015-06-26,20150626000000,20150626,2015,02,06,26,2015,04,26,00,00,00,20152,201506,201526,2015,2,6,26,2015,4,26,0,0,0,0,20150626000000,20150626000000.0000000
2015-06-27 00:00:00.000000000,2015-06-27,20150627000000,20150627,2015,02,06,26,2015,05,27,00,00,00,20152,201506,201526,2015,2,6,26,2015,5,27,0,0,0,0,20150627000000,20150627000000.0000000
2015-06-28 00:00:00.000000000,2015-06-28,20150628000000,20150628,2015,02,06,26,2015,06,28,00,00,00,20152,201506,201526,2015,2,6,26,2015,6,28,0,0,0,0,20150628000000,20150628000000.0000000
2015-06-29 00:00:00.000000000,2015-06-29,20150629000000,20150629,2015,02,06,27,2015,00,29,00,00,00,20152,201506,201527,2015,2,6,27,2015,0,29,0,0,0,0,20150629000000,20150629000000.0000000
2015-06-30 00:00:00.000000000,2015-06-30,20150630000000,20150630,2015,02,06,27,2015,01,30,00,00,00,20152,201506,201527,2015,2,6,27,2015,1,30,0,0,0,1,20150630000000,20150630000000.0000000
2015-07-01 00:00:00.000000000,2015-07-01,20150701000000,20150701,2015,03,07,27,2015,02,01,00,00,00,20153,201507,201527,2015,3,7,27,2015,2,1,0,0,0,0,20150701000000,20150701000000.0000000
2015-07-02 00:00:00.000000000,2015-07-02,20150702000000,20150702,2015,03,07,27,2015,03,02,00,00,00,20153,201507,201527,2015,3,7,27,2015,3,2,0,0,0,0,20150702000000,20150702000000.0000000
2015-07-03 00:00:00.000000000,2015-07-03,20150703000000,20150703,2015,03,07,27,2015,04,03,00,00,00,20153,201507,201527,2015,3,7,27,2015,4,3,0,0,0,0,20150703000000,20150703000000.0000000
2015-07-04 00:00:00.000000000,2015-07-04,20150704000000,20150704,2015,03,07,27,2015,05,04,00,00,00,20153,201507,201527,2015,3,7,27,2015,5,4,0,0,0,0,20150704000000,20150704000000.0000000
2015-07-05 00:00:00.000000000,2015-07-05,20150705000000,20150705,2015,03,07,27,2015,06,05,00,00,00,20153,201507,201527,2015,3,7,27,2015,6,5,0,0,0,0,20150705000000,20150705000000.0000000
2015-07-06 00:00:00.000000000,2015-07-06,20150706000000,20150706,2015,03,07,28,2015,00,06,00,00,00,20153,201507,201528,2015,3,7,28,2015,0,6,0,0,0,0,20150706000000,20150706000000.0000000
2015-07-07 00:00:00.000000000,2015-07-07,20150707000000,20150707,2015,03,07,28,2015,01,07,00,00,00,20153,201507,201528,2015,3,7,28,2015,1,7,0,0,0,0,20150707000000,20150707000000.0000000
2015-07-08 00:00:00.000000000,2015-07-08,20150708000000,20150708,2015,03,07,28,2015,02,08,00,00,00,20153,201507,201528,2015,3,7,28,2015,2,8,0,0,0,0,20150708000000,20150708000000.0000000
2015-07-09 00:00:00.000000000,2015-07-09,20150709000000,20150709,2015,03,07,28,2015,03,09,00,00,00,20153,201507,201528,2015,3,7,28,2015,3,9,0,0,0,0,20150709000000,20150709000000.0000000
2015-07-10 00:00:00.000000000,2015-07-10,20150710000000,20150710,2015,03,07,28,2015,04,10,00,00,00,20153,201507,201528,2015,3,7,28,2015,4,10,0,0,0,0,20150710000000,20150710000000.0000000
2015-07-11 00:00:00.000000000,2015-07-11,20150711000000,20150711,2015,03,07,28,2015,05,11,00,00,00,20153,201507,201528,2015,3,7,28,2015,5,11,0,0,0,0,20150711000000,20150711000000.0000000
2015-07-12 00:00:00.000000000,2015-07-12,20150712000000,20150712,2015,03,07,28,2015,06,12,00,00,00,20153,201507,201528,2015,3,7,28,2015,6,12,0,0,0,0,20150712000000,20150712000000.0000000
2015-07-13 00:00:00.000000000,2015-07-13,20150713000000,20150713,2015,03,07,29,2015,00,13,00,00,00,20153,201507,201529,2015,3,7,29,2015,0,13,0,0,0,0,20150713000000,20150713000000.0000000
2015-07-14 00:00:00.000000000,2015-07-14,20150714000000,20150714,2015,03,07,29,2015,01,14,00,00,00,20153,201507,201529,2015,3,7,29,2015,1,14,0,0,0,0,20150714000000,20150714000000.0000000
2015-07-15 00:00:00.000000000,2015-07-15,20150715000000,20150715,2015,03,07,29,2015,02,15,00,00,00,20153,201507,201529,2015,3,7,29,2015,2,15,0,0,0,0,20150715000000,20150715000000.0000000
2015-07-16 00:00:00.000000000,2015-07-16,20150716000000,20150716,2015,03,07,29,2015,03,16,00,00,00,20153,201507,201529,2015,3,7,29,2015,3,16,0,0,0,0,20150716000000,20150716000000.0000000
2015-07-17 00:00:00.000000000,2015-07-17,20150717000000,20150717,2015,03,07,29,2015,04,17,00,00,00,20153,201507,201529,2015,3,7,29,2015,4,17,0,0,0,0,20150717000000,20150717000000.0000000
2015-07-18 00:00:00.000000000,2015-07-18,20150718000000,20150718,2015,03,07,29,2015,05,18,00,00,00,20153,201507,201529,2015,3,7,29,2015,5,18,0,0,0,0,20150718000000,20150718000000.0000000
2015-07-19 00:00:00.000000000,2015-07-19,20150719000000,20150719,2015,03,07,29,2015,06,19,00,00,00,20153,201507,201529,2015,3,7,29,2015,6,19,0,0,0,0,20150719000000,20150719000000.0000000
2015-07-20 00:00:00.000000000,2015-07-20,20150720000000,20150720,2015,03,07,30,2015,00,20,00,00,00,20153,201507,201530,2015,3,7,30,2015,0,20,0,0,0,0,20150720000000,20150720000000.0000000
2015-07-21 00:00:00.000000000,2015-07-21,20150721000000,20150721,2015,03,07,30,2015,01,21,00,00,00,20153,201507,201530,2015,3,7,30,2015,1,21,0,0,0,0,20150721000000,20150721000000.0000000
2015-07-22 00:00:00.000000000,2015-07-22,20150722000000,20150722,2015,03,07,30,2015,02,22,00,00,00,20153,201507,201530,2015,3,7,30,2015,2,22,0,0,0,0,20150722000000,20150722000000.0000000
2015-07-23 00:00:00.000000000,2015-07-23,20150723000000,20150723,2015,03,07,30,2015,03,23,00,00,00,20153,201507,201530,2015,3,7,30,2015,3,23,0,0,0,0,20150723000000,20150723000000.0000000
2015-07-24 00:00:00.000000000,2015-07-24,20150724000000,20150724,2015,03,07,30,2015,04,24,00,00,00,20153,201507,201530,2015,3,7,30,2015,4,24,0,0,0,0,20150724000000,20150724000000.0000000
2015-07-25 00:00:00.000000000,2015-07-25,20150725000000,20150725,2015,03,07,30,2015,05,25,00,00,00,20153,201507,201530,2015,3,7,30,2015,5,25,0,0,0,0,20150725000000,20150725000000.0000000
2015-07-26 00:00:00.000000000,2015-07-26,20150726000000,20150726,2015,03,07,30,2015,06,26,00,00,00,20153,201507,201530,2015,3,7,30,2015,6,26,0,0,0,0,20150726000000,20150726000000.0000000
2015-07-27 00:00:00.000000000,2015-07-27,20150727000000,20150727,2015,03,07,31,2015,00,27,00,00,00,20153,201507,201531,2015,3,7,31,2015,0,27,0,0,0,0,20150727000000,20150727000000.0000000
2015-07-28 00:00:00.000000000,2015-07-28,20150728000000,20150728,2015,03,07,31,2015,01,28,00,00,00,20153,201507,201531,2015,3,7,31,2015,1,28,0,0,0,0,20150728000000,20150728000000.0000000
2015-07-29 00:00:00.000000000,2015-07-29,20150729000000,20150729,2015,03,07,31,2015,02,29,00,00,00,20153,201507,201531,2015,3,7,31,2015,2,29,0,0,0,0,20150729000000,20150729000000.0000000
2015-07-30 00:00:00.000000000,2015-07-30,20150730000000,20150730,2015,03,07,31,2015,03,30,00,00,00,20153,201507,201531,2015,3,7,31,2015,3,30,0,0,0,0,20150730000000,20150730000000.0000000
2015-07-31 00:00:00.000000000,2015-07-31,20150731000000,20150731,2015,03,07,31,2015,04,31,00,00,00,20153,201507,201531,2015,3,7,31,2015,4,31,0,0,0,1,20150731000000,20150731000000.0000000
2015-08-01 00:00:00.000000000,2015-08-01,20150801000000,20150801,2015,03,08,31,2015,05,01,00,00,00,20153,201508,201531,2015,3,8,31,2015,5,1,0,0,0,0,20150801000000,20150801000000.0000000
2015-08-02 00:00:00.000000000,2015-08-02,20150802000000,20150802,2015,03,08,31,2015,06,02,00,00,00,20153,201508,201531,2015,3,8,31,2015,6,2,0,0,0,0,20150802000000,20150802000000.0000000
2015-08-03 00:00:00.000000000,2015-08-03,20150803000000,20150803,2015,03,08,32,2015,00,03,00,00,00,20153,201508,201532,2015,3,8,32,2015,0,3,0,0,0,0,20150803000000,20150803000000.0000000
2015-08-04 00:00:00.000000000,2015-08-04,20150804000000,20150804,2015,03,08,32,2015,01,04,00,00,00,20153,201508,201532,2015,3,8,32,2015,1,4,0,0,0,0,20150804000000,20150804000000.0000000
2015-08-05 00:00:00.000000000,2015-08-05,20150805000000,20150805,2015,03,08,32,2015,02,05,00,00,00,20153,201508,201532,2015,3,8,32,2015,2,5,0,0,0,0,20150805000000,20150805000000.0000000
2015-08-06 00:00:00.000000000,2015-08-06,20150806000000,20150806,2015,03,08,32,2015,03,06,00,00,00,20153,201508,201532,2015,3,8,32,2015,3,6,0,0,0,0,20150806000000,20150806000000.0000000
2015-08-07 00:00:00.000000000,2015-08-07,20150807000000,20150807,2015,03,08,32,2015,04,07,00,00,00,20153,201508,201532,2015,3,8,32,2015,4,7,0,0,0,0,20150807000000,20150807000000.0000000
2015-08-08 00:00:00.000000000,2015-08-08,20150808000000,20150808,2015,03,08,32,2015,05,08,00,00,00,20153,201508,201532,2015,3,8,32,2015,5,8,0,0,0,0,20150808000000,20150808000000.0000000
2015-08-09 00:00:00.000000000,2015-08-09,20150809000000,20150809,2015,03,08,32,2015,06,09,00,00,00,20153,201508,201532,2015,3,8,32,2015,6,9,0,0,0,0,20150809000000,20150809000000.0000000
2015-08-10 00:00:00.000000000,2015-08-10,20150810000000,20150810,2015,03,08,33,2015,00,10,00,00,00,20153,201508,201533,2015,3,8,33,2015,0,10,0,0,0,0,20150810000000,20150810000000.0000000
2015-08-11 00:00:00.000000000,2015-08-11,20150811000000,20150811,2015,03,08,33,2015,01,11,00,00,00,20153,201508,201533,2015,3,8,33,2015,1,11,0,0,0,0,20150811000000,20150811000000.0000000
2015-08-12 00:00:00.000000000,2015-08-12,20150812000000,20150812,2015,03,08,33,2015,02,12,00,00,00,20153,201508,201533,2015,3,8,33,2015,2,12,0,0,0,0,20150812000000,20150812000000.0000000
2015-08-13 00:00:00.000000000,2015-08-13,20150813000000,20150813,2015,03,08,33,2015,03,13,00,00,00,20153,201508,201533,2015,3,8,33,2015,3,13,0,0,0,0,20150813000000,20150813000000.0000000
2015-08-14 00:00:00.000000000,2015-08-14,20150814000000,20150814,2015,03,08,33,2015,04,14,00,00,00,20153,201508,201533,2015,3,8,33,2015,4,14,0,0,0,0,20150814000000,20150814000000.0000000
2015-08-15 00:00:00.000000000,2015-08-15,20150815000000,20150815,2015,03,08,33,2015,05,15,00,00,00,20153,201508,201533,2015,3,8,33,2015,5,15,0,0,0,0,20150815000000,20150815000000.0000000
2015-08-16 00:00:00.000000000,2015-08-16,20150816000000,20150816,2015,03,08,33,2015,06,16,00,00,00,20153,201508,201533,2015,3,8,33,2015,6,16,0,0,0,0,20150816000000,20150816000000.0000000
2015-08-17 00:00:00.000000000,2015-08-17,20150817000000,20150817,2015,03,08,34,2015,00,17,00,00,00,20153,201508,201534,2015,3,8,34,2015,0,17,0,0,0,0,20150817000000,20150817000000.0000000
2015-08-18 00:00:00.000000000,2015-08-18,20150818000000,20150818,2015,03,08,34,2015,01,18,00,00,00,20153,201508,201534,2015,3,8,34,2015,1,18,0,0,0,0,20150818000000,20150818000000.0000000
2015-08-19 00:00:00.000000000,2015-08-19,20150819000000,20150819,2015,03,08,34,2015,02,19,00,00,00,20153,201508,201534,2015,3,8,34,2015,2,19,0,0,0,0,20150819000000,20150819000000.0000000
2015-08-20 00:00:00.000000000,2015-08-20,20150820000000,20150820,2015,03,08,34,2015,03,20,00,00,00,20153,201508,201534,2015,3,8,34,2015,3,20,0,0,0,0,20150820000000,20150820000000.0000000
2015-08-21 00:00:00.000000000,2015-08-21,20150821000000,20150821,2015,03,08,34,2015,04,21,00,00,00,20153,201508,201534,2015,3,8,34,2015,4,21,0,0,0,0,20150821000000,20150821000000.0000000
2015-08-22 00:00:00.000000000,2015-08-22,20150822000000,20150822,2015,03,08,34,2015,05,22,00,00,00,20153,201508,201534,2015,3,8,34,2015,5,22,0,0,0,0,20150822000000,20150822000000.0000000
2015-08-23 00:00:00.000000000,2015-08-23,20150823000000,20150823,2015,03,08,34,2015,06,23,00,00,00,20153,201508,201534,2015,3,8,34,2015,6,23,0,0,0,0,20150823000000,20150823000000.0000000
2015-08-24 00:00:00.000000000,2015-08-24,20150824000000,20150824,2015,03,08,35,2015,00,24,00,00,00,20153,201508,201535,2015,3,8,35,2015,0,24,0,0,0,0,20150824000000,20150824000000.0000000
2015-08-25 00:00:00.000000000,2015-08-25,20150825000000,20150825,2015,03,08,35,2015,01,25,00,00,00,20153,201508,201535,2015,3,8,35,2015,1,25,0,0,0,0,20150825000000,20150825000000.0000000
